state,regional_division,population,article_title,revision_id,article_quality
New Jersey,Middle Atlantic,9261699.0,"Lebanon Township, New Jersey",1179890054,
New Jersey,Middle Atlantic,9261699.0,"Eastampton Township, New Jersey",1178942766,
New Jersey,Middle Atlantic,9261699.0,"Morris Plains, New Jersey",1178953390,
New Jersey,Middle Atlantic,9261699.0,"Oceanport, New Jersey",1178949562,
New Jersey,Middle Atlantic,9261699.0,"Little Silver, New Jersey",1178948131,
New Jersey,Middle Atlantic,9261699.0,"Woodcliff Lake, New Jersey",1179887755,
New Jersey,Middle Atlantic,9261699.0,"Hainesport Township, New Jersey",1179889502,
New Jersey,Middle Atlantic,9261699.0,"Mendham Township, New Jersey",1179890374,
New Jersey,Middle Atlantic,9261699.0,"Logan Township, New Jersey",1179890155,
New Jersey,Middle Atlantic,9261699.0,"Andover Township, New Jersey",1179882859,
New Jersey,Middle Atlantic,9261699.0,"Manasquan, New Jersey",1179890241,
New Jersey,Middle Atlantic,9261699.0,"Mount Arlington, New Jersey",1179890609,
New Jersey,Middle Atlantic,9261699.0,"Belmar, New Jersey",1180092023,
New Jersey,Middle Atlantic,9261699.0,"Hightstown, New Jersey",1179889741,
New Jersey,Middle Atlantic,9261699.0,"Old Tappan, New Jersey",1175278260,
New Jersey,Middle Atlantic,9261699.0,"Tewksbury Township, New Jersey",1179888280,
New Jersey,Middle Atlantic,9261699.0,"Berlin Township, New Jersey",1179883850,
New Jersey,Middle Atlantic,9261699.0,"Mullica Township, New Jersey",1178926273,
New Jersey,Middle Atlantic,9261699.0,"Rochelle Park, New Jersey",1180251430,
New Jersey,Middle Atlantic,9261699.0,"Jamesburg, New Jersey",1179889917,
New Jersey,Middle Atlantic,9261699.0,"Union Beach, New Jersey",1179888218,
New Jersey,Middle Atlantic,9261699.0,"Blairstown, New Jersey",1179884458,
New Jersey,Middle Atlantic,9261699.0,"Norwood, New Jersey",1179891027,
New Jersey,Middle Atlantic,9261699.0,"Somerdale, New Jersey",1179888673,
New Jersey,Middle Atlantic,9261699.0,"Fairfield Township, Cumberland County, New Jersey",1179886999,
New Jersey,Middle Atlantic,9261699.0,"Greenwich Township, Warren County, New Jersey",1179888925,
New Jersey,Middle Atlantic,9261699.0,"Independence Township, New Jersey",1179889831,
New Jersey,Middle Atlantic,9261699.0,"Englewood Cliffs, New Jersey",1179882211,
New Jersey,Middle Atlantic,9261699.0,"Clementon, New Jersey",1176043699,
New Jersey,Middle Atlantic,9261699.0,"Allamuchy Township, New Jersey",1176414499,
New Jersey,Middle Atlantic,9261699.0,"Margate City, New Jersey",1179890306,
New Jersey,Middle Atlantic,9261699.0,"Frankford Township, New Jersey",1179887134,
New Jersey,Middle Atlantic,9261699.0,"Salem, New Jersey",1179891723,
New Jersey,Middle Atlantic,9261699.0,"Holland Township, New Jersey",1179889756,
New Jersey,Middle Atlantic,9261699.0,"Wildwood, New Jersey",1179887879,
New Jersey,Middle Atlantic,9261699.0,"Brielle, New Jersey",1179884683,
New Jersey,Middle Atlantic,9261699.0,"Demarest, New Jersey",1179886658,
New Jersey,Middle Atlantic,9261699.0,"Mendham Borough, New Jersey",1179890371,
New Jersey,Middle Atlantic,9261699.0,"Greenwich Township, Gloucester County, New Jersey",1179888913,
New Jersey,Middle Atlantic,9261699.0,"Franklin, New Jersey",1178962903,
New Jersey,Middle Atlantic,9261699.0,"Hampton Township, New Jersey",1179889542,
New Jersey,Middle Atlantic,9261699.0,"Spring Lake Heights, New Jersey",1179888463,
New Jersey,Middle Atlantic,9261699.0,"Flemington, New Jersey",1179887070,
New Jersey,Middle Atlantic,9261699.0,"South Bound Brook, New Jersey",1178961807,
New Jersey,Middle Atlantic,9261699.0,"Penns Grove, New Jersey",1179891389,
New Jersey,Middle Atlantic,9261699.0,"Delanco Township, New Jersey",1178942649,
New Jersey,Middle Atlantic,9261699.0,"Alexandria Township, New Jersey",1179882768,
New Jersey,Middle Atlantic,9261699.0,"Point Pleasant Beach, New Jersey",1179891530,
New Jersey,Middle Atlantic,9261699.0,"Northvale, New Jersey",1179891020,
New Jersey,Middle Atlantic,9261699.0,"Harrington Park, New Jersey",1179889593,
New Jersey,Middle Atlantic,9261699.0,"Commercial Township, New Jersey",1179886520,
New Jersey,Middle Atlantic,9261699.0,"Mount Ephraim, New Jersey",1179890615,
New Jersey,Middle Atlantic,9261699.0,"Neptune City, New Jersey",1179890922,
New Jersey,Middle Atlantic,9261699.0,"Highlands, New Jersey",1179889726,
New Jersey,Middle Atlantic,9261699.0,"White Township, New Jersey",1179887941,
New Jersey,Middle Atlantic,9261699.0,"Delaware Township, Hunterdon County, New Jersey",1176126815,
New Jersey,Middle Atlantic,9261699.0,"Buena, New Jersey",1178925584,
New Jersey,Middle Atlantic,9261699.0,"Mountain Lakes, New Jersey",1180258825,
New Jersey,Middle Atlantic,9261699.0,"Garwood, New Jersey",1179887447,
New Jersey,Middle Atlantic,9261699.0,"Elk Township, New Jersey",1179886806,
New Jersey,Middle Atlantic,9261699.0,"Atlantic Highlands, New Jersey",1179882893,
New Jersey,Middle Atlantic,9261699.0,"Egg Harbor City, New Jersey",1179886798,
New Jersey,Middle Atlantic,9261699.0,"Hopewell Township, Cumberland County, New Jersey",1179889771,
New Jersey,Middle Atlantic,9261699.0,"Boonton Township, New Jersey",1179884513,
New Jersey,Middle Atlantic,9261699.0,"Magnolia, New Jersey",1179890204,
New Jersey,Middle Atlantic,9261699.0,"Bradley Beach, New Jersey",1179884607,
New Jersey,Middle Atlantic,9261699.0,"Medford Lakes, New Jersey",1178943118,
New Jersey,Middle Atlantic,9261699.0,"Westville, New Jersey",1179887966,
New Jersey,Middle Atlantic,9261699.0,"Ho-Ho-Kus, New Jersey",1179889747,
New Jersey,Middle Atlantic,9261699.0,"Shrewsbury, New Jersey",1179888765,
New Jersey,Middle Atlantic,9261699.0,"Pilesgrove Township, New Jersey",1179891444,
New Jersey,Middle Atlantic,9261699.0,"Lambertville, New Jersey",1179890009,
New Jersey,Middle Atlantic,9261699.0,"Riverdale, New Jersey",1179891626,
New Jersey,Middle Atlantic,9261699.0,"Mine Hill Township, New Jersey",1179890472,
New Jersey,Middle Atlantic,9261699.0,"Stillwater Township, New Jersey",1179888390,
New Jersey,Middle Atlantic,9261699.0,"Bordentown, New Jersey",1178942446,
New Jersey,Middle Atlantic,9261699.0,"Oaklyn, New Jersey",1179891049,
New Jersey,Middle Atlantic,9261699.0,"East Amwell Township, New Jersey",1179886761,
New Jersey,Middle Atlantic,9261699.0,"Harding Township, New Jersey",1179889571,
New Jersey,Middle Atlantic,9261699.0,"Cranbury, New Jersey",1179886565,
New Jersey,Middle Atlantic,9261699.0,"Merchantville, New Jersey",1179890376,
New Jersey,Middle Atlantic,9261699.0,"Kingwood Township, New Jersey",1176047099,
New Jersey,Middle Atlantic,9261699.0,"Montague Township, New Jersey",1180196619,
New Jersey,Middle Atlantic,9261699.0,"Bethlehem Township, New Jersey",1179884442,
New Jersey,Middle Atlantic,9261699.0,"Woodstown, New Jersey",1179887723,
New Jersey,Middle Atlantic,9261699.0,"South Toms River, New Jersey",1178956483,
New Jersey,Middle Atlantic,9261699.0,"Green Township, New Jersey",1179888903,
New Jersey,Middle Atlantic,9261699.0,"North Wildwood, New Jersey",1179891017,
New Jersey,Middle Atlantic,9261699.0,"Tuckerton, New Jersey",1179888229,
New Jersey,Middle Atlantic,9261699.0,"High Bridge, New Jersey",1179889709,
New Jersey,Middle Atlantic,9261699.0,"Stanhope, New Jersey",1179888403,
New Jersey,Middle Atlantic,9261699.0,"Upper Pittsgrove Township, New Jersey",1178960580,
New Jersey,Middle Atlantic,9261699.0,"South Harrison Township, New Jersey",1179888528,
New Jersey,Middle Atlantic,9261699.0,"Netcong, New Jersey",1179890929,
New Jersey,Middle Atlantic,9261699.0,"Saddle River, New Jersey",1179891714,
New Jersey,Middle Atlantic,9261699.0,"Haworth, New Jersey",1179889673,
New Jersey,Middle Atlantic,9261699.0,"Alloway Township, New Jersey",1179882781,
New Jersey,Middle Atlantic,9261699.0,"Franklin Township, Hunterdon County, New Jersey",1179887232,
New Jersey,Middle Atlantic,9261699.0,"Hamburg, New Jersey",1179889520,
New Jersey,Middle Atlantic,9261699.0,"Springfield Township, Burlington County, New Jersey",1178943986,
New Jersey,Middle Atlantic,9261699.0,"Pohatcong Township, New Jersey",1179891521,
New Jersey,Middle Atlantic,9261699.0,"Fredon Township, New Jersey",1179887272,
New Jersey,Middle Atlantic,9261699.0,"Monmouth Beach, New Jersey",1179890483,
New Jersey,Middle Atlantic,9261699.0,"Long Beach Township, New Jersey",1179890165,
New Jersey,Middle Atlantic,9261699.0,"Deerfield Township, New Jersey",1179886638,
New Jersey,Middle Atlantic,9261699.0,"Moonachie, New Jersey",1179890564,
New Jersey,Middle Atlantic,9261699.0,"Wildwood Crest, New Jersey",1179887888,
New Jersey,Middle Atlantic,9261699.0,"Woodbury Heights, New Jersey",1179887766,
New Jersey,Middle Atlantic,9261699.0,"Lawrence Township, Cumberland County, New Jersey",1179890031,
New Jersey,Middle Atlantic,9261699.0,"National Park, New Jersey",1179232788,
New Jersey,Middle Atlantic,9261699.0,"West Amwell Township, New Jersey",1176047182,
New Jersey,Middle Atlantic,9261699.0,"Franklin Township, Warren County, New Jersey",1179887258,
New Jersey,Middle Atlantic,9261699.0,"Lawnside, New Jersey",1179890024,
New Jersey,Middle Atlantic,9261699.0,"Woodlynne, New Jersey",1179887739,
New Jersey,Middle Atlantic,9261699.0,"Knowlton Township, New Jersey",1179889992,
New Jersey,Middle Atlantic,9261699.0,"Pennington, New Jersey",1179891384,
New Jersey,Middle Atlantic,9261699.0,"Spring Lake, New Jersey",1179888437,
New Jersey,Middle Atlantic,9261699.0,"Clinton, New Jersey",1179885684,
New Jersey,Middle Atlantic,9261699.0,"Cape May, New Jersey",1179134856,
New Jersey,Middle Atlantic,9261699.0,"Riverton, New Jersey",1178943861,
New Jersey,Middle Atlantic,9261699.0,"Swedesboro, New Jersey",1179888327,
New Jersey,Middle Atlantic,9261699.0,"South Hackensack, New Jersey",1179888535,
New Jersey,Middle Atlantic,9261699.0,"Liberty Township, New Jersey",1178645538,
New Jersey,Middle Atlantic,9261699.0,"Lakehurst, New Jersey",1178955060,
New Jersey,Middle Atlantic,9261699.0,"Weymouth Township, New Jersey",1178926524,
New Jersey,Middle Atlantic,9261699.0,"East Newark, New Jersey",1176046404,
New Jersey,Middle Atlantic,9261699.0,"Quinton Township, New Jersey",1179891559,
New Jersey,Middle Atlantic,9261699.0,"Peapack and Gladstone, New Jersey",529052581,
New Jersey,Middle Atlantic,9261699.0,"Belvidere, New Jersey",1179883814,
New Jersey,Middle Atlantic,9261699.0,"Harmony Township, New Jersey",1169968354,
New Jersey,Middle Atlantic,9261699.0,"Beverly, New Jersey",1178942384,
New Jersey,Middle Atlantic,9261699.0,"Helmetta, New Jersey",1179889695,
New Jersey,Middle Atlantic,9261699.0,"Oxford Township, New Jersey",1179891297,
New Jersey,Middle Atlantic,9261699.0,"Seaside Heights, New Jersey",1178955812,
New Jersey,Middle Atlantic,9261699.0,"Lafayette Township, New Jersey",1178964095,
New Jersey,Middle Atlantic,9261699.0,"Englishtown, New Jersey",1178947566,
New Jersey,Middle Atlantic,9261699.0,"Alpha, New Jersey",1179882819,
New Jersey,Middle Atlantic,9261699.0,"Wenonah, New Jersey",1176046088,
New Jersey,Middle Atlantic,9261699.0,"Ogdensburg, New Jersey",1179891139,
New Jersey,Middle Atlantic,9261699.0,"Essex Fells, New Jersey",1176045733,
New Jersey,Middle Atlantic,9261699.0,"Frelinghuysen Township, New Jersey",1176413802,
New Jersey,Middle Atlantic,9261699.0,"Gibbsboro, New Jersey",1179833583,
New Jersey,Middle Atlantic,9261699.0,"Pine Beach, New Jersey",1178955596,
New Jersey,Middle Atlantic,9261699.0,"Woodbine, New Jersey",1173236258,
New Jersey,Middle Atlantic,9261699.0,"Sea Isle City, New Jersey",1173236297,
New Jersey,Middle Atlantic,9261699.0,"Sussex, New Jersey",1178964856,
New Jersey,Middle Atlantic,9261699.0,"Laurel Springs, New Jersey",1176043810,
New Jersey,Middle Atlantic,9261699.0,"Sandyston Township, New Jersey",1178964325,
New Jersey,Middle Atlantic,9261699.0,"Avon-by-the-Sea, New Jersey",1179782493,
New Jersey,Middle Atlantic,9261699.0,"Ocean Gate, New Jersey",1178955543,
New Jersey,Middle Atlantic,9261699.0,"Hopewell, New Jersey",1180330896,
New Jersey,Middle Atlantic,9261699.0,"Oldmans Township, New Jersey",1178960384,
New Jersey,Middle Atlantic,9261699.0,"Sea Girt, New Jersey",1179908184,
New Jersey,Middle Atlantic,9261699.0,"Hope Township, New Jersey",1179889766,
New Jersey,Middle Atlantic,9261699.0,"Brooklawn, New Jersey",1179884693,
New Jersey,Middle Atlantic,9261699.0,"Folsom, New Jersey",1178925903,
New Jersey,Middle Atlantic,9261699.0,"Lavallette, New Jersey",1179890014,
New Jersey,Middle Atlantic,9261699.0,"Newfield, New Jersey",1176046015,
New Jersey,Middle Atlantic,9261699.0,"Alpine, New Jersey",1179882826,
New Jersey,Middle Atlantic,9261699.0,"Allentown, New Jersey",1178947051,
New Jersey,Middle Atlantic,9261699.0,"Eagleswood Township, New Jersey",1178954767,
New Jersey,Middle Atlantic,9261699.0,"Lower Alloways Creek Township, New Jersey",1178960326,
New Jersey,Middle Atlantic,9261699.0,"Lake Como, New Jersey",1178948074,
New Jersey,Middle Atlantic,9261699.0,"Glen Gardner, New Jersey",1179564047,
New Jersey,Middle Atlantic,9261699.0,"Chester Borough, New Jersey",1179885218,
New Jersey,Middle Atlantic,9261699.0,"Estell Manor, New Jersey",1180367370,
New Jersey,Middle Atlantic,9261699.0,"Lebanon, New Jersey",1179890077,
New Jersey,Middle Atlantic,9261699.0,"Island Heights, New Jersey",1179889865,
New Jersey,Middle Atlantic,9261699.0,"Hardwick Township, New Jersey",1179889575,
New Jersey,Middle Atlantic,9261699.0,"Victory Gardens, New Jersey",1178953934,
New Jersey,Middle Atlantic,9261699.0,"Woodland Township, New Jersey",1178944119,
New Jersey,Middle Atlantic,9261699.0,"Chesilhurst, New Jersey",1179884952,
New Jersey,Middle Atlantic,9261699.0,"Farmingdale, New Jersey",1179887046,
New Jersey,Middle Atlantic,9261699.0,"Mannington Township, New Jersey",1179890254,
New Jersey,Middle Atlantic,9261699.0,"Sea Bright, New Jersey",1179891731,
New Jersey,Middle Atlantic,9261699.0,"Hampton, New Jersey",1179889556,
New Jersey,Middle Atlantic,9261699.0,"Seaside Park, New Jersey",1179891737,
New Jersey,Middle Atlantic,9261699.0,"Winfield Township, New Jersey",1179887805,
New Jersey,Middle Atlantic,9261699.0,"Downe Township, New Jersey",1176044871,
New Jersey,Middle Atlantic,9261699.0,"Pemberton, New Jersey",1178943762,
New Jersey,Middle Atlantic,9261699.0,"Frenchtown, New Jersey",1179887291,
New Jersey,Middle Atlantic,9261699.0,"Bass River Township, New Jersey",1178942352,
New Jersey,Middle Atlantic,9261699.0,"Elmer, New Jersey",1179886811,
New Jersey,Middle Atlantic,9261699.0,"Stow Creek Township, New Jersey",1179888360,
New Jersey,Middle Atlantic,9261699.0,"Avalon, New Jersey",1179882960,
New Jersey,Middle Atlantic,9261699.0,"Surf City, New Jersey",1179888331,
New Jersey,Middle Atlantic,9261699.0,"Milford, New Jersey",1179890431,
New Jersey,Middle Atlantic,9261699.0,"Port Republic, New Jersey",1178926417,
New Jersey,Middle Atlantic,9261699.0,"Ship Bottom, New Jersey",1179888815,
New Jersey,Middle Atlantic,9261699.0,"Shrewsbury Township, New Jersey",1179888789,
New Jersey,Middle Atlantic,9261699.0,"Beach Haven, New Jersey",1179883662,
New Jersey,Middle Atlantic,9261699.0,"West Cape May, New Jersey",1179887991,
New Jersey,Middle Atlantic,9261699.0,"Califon, New Jersey",1179884805,
New Jersey,Middle Atlantic,9261699.0,"Elsinboro Township, New Jersey",1179886857,
New Jersey,Middle Atlantic,9261699.0,"Audubon Park, New Jersey",1179882936,
New Jersey,Middle Atlantic,9261699.0,"Bay Head, New Jersey",1179883647,
New Jersey,Middle Atlantic,9261699.0,"Hi-Nella, New Jersey",1179889700,
New Jersey,Middle Atlantic,9261699.0,"Far Hills, New Jersey",1179887040,
New Jersey,Middle Atlantic,9261699.0,"Deal, New Jersey",1179886619,
New Jersey,Middle Atlantic,9261699.0,"Longport, New Jersey",1178926222,
New Jersey,Middle Atlantic,9261699.0,"Interlaken, New Jersey",1179889849,
New Jersey,Middle Atlantic,9261699.0,"Roosevelt, New Jersey",1179891676,
New Jersey,Middle Atlantic,9261699.0,"Stone Harbor, New Jersey",1179888371,
New Jersey,Middle Atlantic,9261699.0,"Bloomsbury, New Jersey",1180435399,
New Jersey,Middle Atlantic,9261699.0,"Branchville, New Jersey",1179884654,
New Jersey,Middle Atlantic,9261699.0,"Greenwich Township, Cumberland County, New Jersey",1179888908,
New Jersey,Middle Atlantic,9261699.0,"Rocky Hill, New Jersey",1179891665,
New Jersey,Middle Atlantic,9261699.0,"Wrightstown, New Jersey",1179887700,
New Jersey,Middle Atlantic,9261699.0,"Washington Township, Burlington County, New Jersey",1178944051,
New Jersey,Middle Atlantic,9261699.0,"Barnegat Light, New Jersey",1179883000,
New Jersey,Middle Atlantic,9261699.0,"Andover, New Jersey",1178962699,
New Jersey,Middle Atlantic,9261699.0,"West Wildwood, New Jersey",1179887977,
New Jersey,Middle Atlantic,9261699.0,"Fieldsboro, New Jersey",1178942884,
New Jersey,Middle Atlantic,9261699.0,"Stockton, New Jersey",1179888379,
New Jersey,Middle Atlantic,9261699.0,"Allenhurst, New Jersey",1178947018,
New Jersey,Middle Atlantic,9261699.0,"Corbin City, New Jersey",1178925699,
New Jersey,Middle Atlantic,9261699.0,"Millstone, New Jersey",1179890451,
New Jersey,Middle Atlantic,9261699.0,"Shiloh, New Jersey",1179888825,
New Jersey,Middle Atlantic,9261699.0,"Rockleigh, New Jersey",1179891653,
New Jersey,Middle Atlantic,9261699.0,"Harvey Cedars, New Jersey",1179889610,
New Jersey,Middle Atlantic,9261699.0,"Mantoloking, New Jersey",1179890264,
New Jersey,Middle Atlantic,9261699.0,"Cape May Point, New Jersey",1173236470,
New Jersey,Middle Atlantic,9261699.0,"Loch Arbour, New Jersey",1179890140,
New Jersey,Middle Atlantic,9261699.0,"Teterboro, New Jersey",1179888310,
New Jersey,Middle Atlantic,9261699.0,"Tavistock, New Jersey",1179888322,
New Jersey,Middle Atlantic,9261699.0,"Walpack Township, New Jersey",1179888110,
New Mexico,Mountain,2113344.0,"Alamogordo, New Mexico",1170406717,
New Mexico,Mountain,2113344.0,"Albuquerque, New Mexico",1180118896,
New Mexico,Mountain,2113344.0,"Angel Fire, New Mexico",1169588307,
New Mexico,Mountain,2113344.0,"Anthony, New Mexico",1165507309,
New Mexico,Mountain,2113344.0,"Artesia, New Mexico",1176222418,
New Mexico,Mountain,2113344.0,"Aztec, New Mexico",1165508193,
New Mexico,Mountain,2113344.0,"Bayard, New Mexico",1165508702,
New Mexico,Mountain,2113344.0,"Belen, New Mexico",1178184464,
New Mexico,Mountain,2113344.0,"Bernalillo, New Mexico",1178665484,
New Mexico,Mountain,2113344.0,"Bloomfield, New Mexico",1165536403,
New Mexico,Mountain,2113344.0,"Bosque Farms, New Mexico",1166631194,
New Mexico,Mountain,2113344.0,"Capitan, New Mexico",1166690499,
New Mexico,Mountain,2113344.0,"Carlsbad, New Mexico",1177685471,
New Mexico,Mountain,2113344.0,"Carrizozo, New Mexico",1168424664,
New Mexico,Mountain,2113344.0,"Causey, New Mexico",1166692579,
New Mexico,Mountain,2113344.0,"Chama, New Mexico",1172703541,
New Mexico,Mountain,2113344.0,"Cimarron, New Mexico",1166695857,
New Mexico,Mountain,2113344.0,"Clayton, New Mexico",1176644888,
New Mexico,Mountain,2113344.0,"Cloudcroft, New Mexico",1170722619,
New Mexico,Mountain,2113344.0,"Clovis, New Mexico",1179681189,
New Mexico,Mountain,2113344.0,"Columbus, New Mexico",1166757153,
New Mexico,Mountain,2113344.0,"Corona, New Mexico",1166759528,
New Mexico,Mountain,2113344.0,"Corrales, New Mexico",1166759548,
New Mexico,Mountain,2113344.0,"Cuba, New Mexico",1166821152,
New Mexico,Mountain,2113344.0,"Deming, New Mexico",1177791804,
New Mexico,Mountain,2113344.0,"Des Moines, New Mexico",1166851048,
New Mexico,Mountain,2113344.0,"Dexter, New Mexico",1166066798,
New Mexico,Mountain,2113344.0,"Dora, New Mexico",1166852538,
New Mexico,Mountain,2113344.0,"Eagle Nest, New Mexico",1166855343,
New Mexico,Mountain,2113344.0,"Edgewood, New Mexico",1178665621,
New Mexico,Mountain,2113344.0,"Elephant Butte, New Mexico",1165648028,
New Mexico,Mountain,2113344.0,"Elida, New Mexico",1166067570,
New Mexico,Mountain,2113344.0,"Encino, New Mexico",1166995516,
New Mexico,Mountain,2113344.0,"Espanola, New Mexico",469389065,
New Mexico,Mountain,2113344.0,"Estancia, New Mexico",1166067823,
New Mexico,Mountain,2113344.0,"Eunice, New Mexico",1165650885,
New Mexico,Mountain,2113344.0,"Farmington, New Mexico",1171599975,
New Mexico,Mountain,2113344.0,"Floyd, New Mexico",1167015856,
New Mexico,Mountain,2113344.0,"Folsom, New Mexico",1167015971,
New Mexico,Mountain,2113344.0,"Fort Sumner, New Mexico",1167016699,
New Mexico,Mountain,2113344.0,"Gallup, New Mexico",1170073802,
New Mexico,Mountain,2113344.0,"Grady, New Mexico",1167126114,
New Mexico,Mountain,2113344.0,"Grants, New Mexico",1165748546,
New Mexico,Mountain,2113344.0,"Grenville, New Mexico",1167128656,
New Mexico,Mountain,2113344.0,"Hagerman, New Mexico",1168876171,
New Mexico,Mountain,2113344.0,"Hatch, New Mexico",1172656600,
New Mexico,Mountain,2113344.0,"Hobbs, New Mexico",1177338756,
New Mexico,Mountain,2113344.0,"Hope, New Mexico",1156066345,
New Mexico,Mountain,2113344.0,"House, New Mexico",1167156176,
New Mexico,Mountain,2113344.0,"Hurley, New Mexico",1166181576,
New Mexico,Mountain,2113344.0,"Jal, New Mexico",1165925899,
New Mexico,Mountain,2113344.0,"Jemez Springs, New Mexico",1167179883,
New Mexico,Mountain,2113344.0,"Kirtland, New Mexico",1164803368,
New Mexico,Mountain,2113344.0,"Lake Arthur, New Mexico",1166205271,
New Mexico,Mountain,2113344.0,"Las Cruces, New Mexico",1177709583,
New Mexico,Mountain,2113344.0,"Las Vegas, New Mexico",1178585278,
New Mexico,Mountain,2113344.0,"Logan, New Mexico",1167321054,
New Mexico,Mountain,2113344.0,"Lordsburg, New Mexico",1165891346,
New Mexico,Mountain,2113344.0,"Los Alamos County, New Mexico",1173708168,
New Mexico,Mountain,2113344.0,"Los Lunas, New Mexico",1178318512,
New Mexico,Mountain,2113344.0,"Los Ranchos de Albuquerque, New Mexico",1167322259,
New Mexico,Mountain,2113344.0,"Loving, New Mexico",1167322866,
New Mexico,Mountain,2113344.0,"Lovington, New Mexico",1165891478,
New Mexico,Mountain,2113344.0,"Magdalena, New Mexico",1167333278,
New Mexico,Mountain,2113344.0,"Maxwell, New Mexico",1167336522,
New Mexico,Mountain,2113344.0,"Melrose, New Mexico",1175708291,
New Mexico,Mountain,2113344.0,"Mesilla, New Mexico",1166207599,
New Mexico,Mountain,2113344.0,"Milan, New Mexico",1167343396,
New Mexico,Mountain,2113344.0,"Moriarty, New Mexico",1174663045,
New Mexico,Mountain,2113344.0,"Mosquero, New Mexico",1167347567,
New Mexico,Mountain,2113344.0,"Mountainair, New Mexico",1171765272,
New Mexico,Mountain,2113344.0,"Pecos, New Mexico",1167458742,
New Mexico,Mountain,2113344.0,"Peralta, New Mexico",1166211170,
New Mexico,Mountain,2113344.0,"Portales, New Mexico",1172968728,
New Mexico,Mountain,2113344.0,"Questa, New Mexico",1170674837,
New Mexico,Mountain,2113344.0,"Raton, New Mexico",1165899220,
New Mexico,Mountain,2113344.0,"Red River, New Mexico",1166229676,
New Mexico,Mountain,2113344.0,"Reserve, New Mexico",1167504866,
New Mexico,Mountain,2113344.0,"Rio Communities, New Mexico",1165899732,
New Mexico,Mountain,2113344.0,"Rio Rancho, New Mexico",1178665576,
New Mexico,Mountain,2113344.0,"Roswell, New Mexico",1177512555,
New Mexico,Mountain,2113344.0,"Roy, New Mexico",1167642182,
New Mexico,Mountain,2113344.0,"Ruidoso, New Mexico",1168418018,
New Mexico,Mountain,2113344.0,"Ruidoso Downs, New Mexico",1165900427,
New Mexico,Mountain,2113344.0,"San Jon, New Mexico",1167667374,
New Mexico,Mountain,2113344.0,"San Ysidro, New Mexico",1167667428,
New Mexico,Mountain,2113344.0,"Santa Clara, New Mexico",1167667955,
New Mexico,Mountain,2113344.0,"Santa Fe, New Mexico",1178588013,
New Mexico,Mountain,2113344.0,"Santa Rosa, New Mexico",1179966241,
New Mexico,Mountain,2113344.0,"Silver City, New Mexico",1171054841,
New Mexico,Mountain,2113344.0,"Socorro, New Mexico",1165902030,
New Mexico,Mountain,2113344.0,"Springer, New Mexico",1166330023,
New Mexico,Mountain,2113344.0,"Sunland Park, New Mexico",1165903459,
New Mexico,Mountain,2113344.0,"Taos, New Mexico",1175305060,
New Mexico,Mountain,2113344.0,"Taos Ski Valley, New Mexico",1175551625,
New Mexico,Mountain,2113344.0,"Tatum, New Mexico",1166331134,
New Mexico,Mountain,2113344.0,"Texico, New Mexico",1165903989,
New Mexico,Mountain,2113344.0,"Tijeras, New Mexico",1167682965,
New Mexico,Mountain,2113344.0,"Truth or Consequences, New Mexico",1179575524,
New Mexico,Mountain,2113344.0,"Tucumcari, New Mexico",1177741665,
New Mexico,Mountain,2113344.0,"Tularosa, New Mexico",1179210634,
New Mexico,Mountain,2113344.0,"Vaughn, New Mexico",1174970576,
New Mexico,Mountain,2113344.0,"Virden, New Mexico",1167744114,
New Mexico,Mountain,2113344.0,"Wagon Mound, New Mexico",1167776381,
New Mexico,Mountain,2113344.0,"Willard, New Mexico",1167842070,
New Mexico,Mountain,2113344.0,"Williamsburg, New Mexico",1167842167,
New York,Middle Atlantic,19677151.0,Population,1179591354,C
Texas,West South Central,30029572.0,Population,1179591354,C
New York,Middle Atlantic,19677151.0,Square mile,1179747974,
New York,Middle Atlantic,19677151.0,"Adams (village), New York",1171169948,
New York,Middle Atlantic,19677151.0,"Addison (village), New York",1177186067,
New York,Middle Atlantic,19677151.0,"Afton (village), New York",1166383762,
New York,Middle Atlantic,19677151.0,"Airmont, New York",1178076568,
New York,Middle Atlantic,19677151.0,"Akron, New York",1178276928,
New York,Middle Atlantic,19677151.0,"Albany, New York",1180298949,
New York,Middle Atlantic,19677151.0,"Albion (village), New York",1167123632,
New York,Middle Atlantic,19677151.0,"Alden (village), New York",1178277582,
New York,Middle Atlantic,19677151.0,"Alexander (village), New York",1166384580,
New York,Middle Atlantic,19677151.0,"Alexandria Bay, New York",1170475407,
New York,Middle Atlantic,19677151.0,"Alfred (village), New York",1176888139,
New York,Middle Atlantic,19677151.0,"Allegany (village), New York",1166384795,
New York,Middle Atlantic,19677151.0,"Almond (village), New York",1179799570,
New York,Middle Atlantic,19677151.0,"Altamont, New York",1171720168,
New York,Middle Atlantic,19677151.0,"Ames, New York",1166386108,
New York,Middle Atlantic,19677151.0,"Amityville, New York",1173546540,
New York,Middle Atlantic,19677151.0,"Amsterdam (city), New York",1173093018,
New York,Middle Atlantic,19677151.0,"Andover (village), New York",1166483649,
New York,Middle Atlantic,19677151.0,"Angelica (village), New York",1178290293,
New York,Middle Atlantic,19677151.0,"Angola, New York",1178424403,
New York,Middle Atlantic,19677151.0,"Antwerp (village), New York",1166484249,
New York,Middle Atlantic,19677151.0,"Arcade (village), New York",1166484547,
New York,Middle Atlantic,19677151.0,"Ardsley, New York",1175948295,
